frame_id,anomaly_score
frame_00905,-0.08400011322187312
frame_01766,-0.08406317350824632
frame_01665,-0.08409543885995197
frame_01513,-0.08410324775231282
frame_00689,-0.0841174902977993
frame_01518,-0.08412273637949746
frame_00989,-0.08416648443688035
frame_01299,-0.08426656770832214
frame_01621,-0.08426662627674053
frame_01603,-0.08429540746164987
frame_01054,-0.0843261785760624
frame_00295,-0.08433686048564448
frame_00078,-0.08441411450664993
frame_01981,-0.08441935040994136
frame_01580,-0.08448988346874303
frame_00591,-0.08453617316536305
frame_00337,-0.08456367284041805
frame_00924,-0.08464506265116767
frame_00923,-0.08470477111350544
frame_01100,-0.08471787709533829
frame_00269,-0.08473305979228218
frame_00657,-0.08476117938997058
frame_00171,-0.0848368552296484
frame_01470,-0.08484561645873862
frame_00341,-0.0849086036124515
frame_00776,-0.08496234945688891
frame_00907,-0.08496267044231892
frame_01945,-0.08499131726789388
frame_00838,-0.08504029925705525
frame_00570,-0.08504353180666563
frame_01837,-0.08504372312553471
frame_01145,-0.08509563953357796
frame_01055,-0.08510389930811252
frame_01024,-0.08512750722913043
frame_01140,-0.08516382621341984
frame_00732,-0.08523962717186823
frame_01635,-0.08532477691904583
frame_00259,-0.08534981430923666
frame_00573,-0.08535766546083307
frame_01716,-0.08540107320029344
frame_01136,-0.08540847637996846
frame_00792,-0.08543713203470987
frame_00300,-0.08552673300816516
frame_00301,-0.08554677517675724
frame_00772,-0.08562685610160004
frame_01676,-0.08566669280693684
frame_00793,-0.08570227773758832
frame_00791,-0.0857487571414674
frame_00856,-0.08581637789209173
frame_00684,-0.08581658905714756
frame_00797,-0.08583088559952096
frame_00677,-0.0859274120666112
frame_00696,-0.08595346431386502
frame_01574,-0.08599652541796088
frame_00180,-0.08600121802524313
frame_00668,-0.08604202726773763
frame_01104,-0.08605374590829096
frame_01886,-0.08608044597388115
frame_01955,-0.08608431445554343
frame_00270,-0.08611199948773512
frame_02008,-0.08616988717756946
frame_00842,-0.08617770471176622
frame_00275,-0.0861825262713744
frame_00340,-0.08619796052251177
frame_01718,-0.0862361338158269
frame_00844,-0.0862490626395419
frame_01053,-0.0862591267648582
frame_00843,-0.08627343738457716
frame_01026,-0.08627939697712816
frame_01182,-0.08634138252560142
frame_01533,-0.08634619685008493
frame_01141,-0.08643064708609238
frame_01647,-0.08644664839724947
frame_01712,-0.0864671440159403
frame_01152,-0.08648170032284075
frame_00282,-0.08657152999386653
frame_01520,-0.08659807355012372
frame_00752,-0.0866186702695973
frame_00109,-0.08669142871267443
frame_01629,-0.08669534303134252
frame_00922,-0.08671949209537416
frame_00941,-0.08684380699577021
frame_00098,-0.08690088567433413
frame_01132,-0.08690689506034671
frame_01023,-0.08700187623411088
frame_01029,-0.08703118197150717
frame_01572,-0.08703526733671846
frame_01826,-0.08705462770949718
frame_01149,-0.08707087169893063
frame_01669,-0.08708325209284068
frame_01759,-0.08716001896626469
frame_00238,-0.08716877044433147
frame_00964,-0.08719884805475869
frame_00588,-0.08720995216375577
frame_00849,-0.08722326330386043
frame_00115,-0.08723291835983871
frame_00699,-0.08725115641156983
frame_00832,-0.08727857587523602
frame_00992,-0.08728291139460859
frame_01056,-0.0873937275940685
frame_00762,-0.08739510955819219
frame_00225,-0.08740103150289269
frame_00213,-0.08742470344215003
frame_01102,-0.0874379266146103
frame_00294,-0.08757498363761385
frame_00681,-0.08757786988374022
frame_01946,-0.08765273569811893
frame_01144,-0.08765574974876567
frame_00669,-0.08765747404911711
frame_01138,-0.08765904395822127
frame_00558,-0.0876804753210802
frame_01178,-0.08771552354016171
frame_00788,-0.08776633118482774
frame_00165,-0.08777668754681034
frame_00161,-0.08788425593893673
frame_00790,-0.08794727906750788
frame_01139,-0.0879919936918429
frame_00968,-0.08814022033903968
frame_00789,-0.08814573644187901
frame_00996,-0.08820471469119057
frame_00583,-0.08834235354919923
frame_00846,-0.0884553032350372
frame_00245,-0.08848277784656378
frame_00911,-0.08851839900834874
frame_01164,-0.08853224366394924
frame_00691,-0.08864743986461437
frame_01583,-0.08870639510723782
frame_00782,-0.08875828807431313
frame_00783,-0.08881577105195276
frame_01052,-0.08890089302978604
frame_00582,-0.08897236492582311
frame_00692,-0.08903329331840387
frame_00198,-0.089059517936805
frame_01151,-0.08908345337273699
frame_00694,-0.08912298171719069
frame_00927,-0.0892027731736626
frame_00796,-0.08930258120218126
frame_01983,-0.08939201695129345
frame_00945,-0.0893934526212532
frame_01888,-0.08945100239911552
frame_00188,-0.0895015279035194
frame_01537,-0.08951129148074238
frame_00784,-0.08958155046255317
frame_00156,-0.08965803139115103
frame_00769,-0.08968834969329303
frame_00794,-0.08978652068410309
frame_01142,-0.08978712551032764
frame_00239,-0.08982377548805043
frame_00106,-0.089850456111428
frame_00344,-0.08986224342805171
frame_00199,-0.08986511930436258
frame_01163,-0.0899177144181188
frame_00248,-0.08998632054269617
frame_00852,-0.09007144402552791
frame_00688,-0.09008407117217593
frame_00770,-0.09008693982067728
frame_00185,-0.09020054127233174
frame_00765,-0.09025150073608962
frame_01027,-0.09030914988949845
frame_01166,-0.09055577446526203
frame_01534,-0.09061126358740779
frame_00831,-0.09062535346645001
frame_01512,-0.09065097877818068
frame_00713,-0.09065410371336213
frame_01678,-0.0906640524042619
frame_00193,-0.0906720146471634
frame_00280,-0.09077466224171127
frame_00212,-0.09087380791691796
frame_00342,-0.09092893305744576
frame_01602,-0.09094270813763533
frame_00845,-0.0911171104116899
frame_00150,-0.09116188162219024
frame_00666,-0.09120096017936319
frame_00853,-0.09125783132535725
frame_01137,-0.09136891211392839
frame_00253,-0.0913848617959383
frame_00299,-0.09146269942491125
frame_00260,-0.0915280233146537
frame_01170,-0.09157795654752332
frame_00331,-0.09163325660774191
frame_01958,-0.09167324237979352
frame_01162,-0.09176784704426783
frame_01630,-0.09184187046137243
frame_01116,-0.09194315237839873
frame_00249,-0.0919594065275226
frame_01169,-0.09234511811539775
frame_00768,-0.09237129972897368
frame_01982,-0.09238708881184415
frame_00833,-0.09290043253709301
frame_00836,-0.09290731260042273
frame_00164,-0.09305249193750259
frame_00687,-0.09309891676073606
frame_00771,-0.0931614349915676
frame_01167,-0.09320636710581126
frame_01165,-0.09331071640493366
frame_00195,-0.09341544129708357
frame_00170,-0.0934479913620056
frame_01047,-0.09345259390527938
frame_00222,-0.09361202298880233
frame_00937,-0.09373119222044735
frame_00828,-0.09376650871400039
frame_01179,-0.09383941269923352
frame_01154,-0.0939063836564012
frame_00163,-0.09414808933495256
frame_01160,-0.09415033992505972
frame_00187,-0.09416593409744511
frame_00258,-0.09416653665317659
frame_00255,-0.09426313180551915
frame_00206,-0.09436156227573506
frame_00850,-0.09443861568854767
frame_01155,-0.0944626423507478
frame_01517,-0.09464713787363399
frame_00254,-0.09465755200979215
frame_00690,-0.09467153317217752
frame_00837,-0.09472782906842309
frame_00698,-0.094746161873207
frame_00202,-0.094847684288205
frame_00572,-0.09485073203978278
frame_00250,-0.09496686358045908
frame_01573,-0.09507799954843399
frame_00685,-0.09516290288009882
frame_00251,-0.09519019004756141
frame_00671,-0.09523157287803441
frame_01954,-0.09531956905105782
frame_00157,-0.09539599400810778
frame_01157,-0.09541397312705824
frame_00186,-0.09546400631002272
frame_01158,-0.09548310155302248
frame_00267,-0.09562894306373831
frame_00223,-0.09564746036979827
frame_00956,-0.09565029268506348
frame_01150,-0.09566166552303312
frame_00211,-0.09569587298505083
frame_00680,-0.09597649282703546
frame_00197,-0.09597691706477762
frame_00214,-0.09601021565821793
frame_00194,-0.09602237951315312
frame_00208,-0.09602751450992819
frame_00257,-0.09615515987139689
frame_00829,-0.09615895838210448
frame_00961,-0.09619157764330039
frame_00123,-0.09624767627980507
frame_00210,-0.09632725943073145
frame_00963,-0.09642204931086773
frame_01161,-0.09657518768147288
frame_00018,-0.09678488729547435
frame_01153,-0.09680987087149812
frame_01171,-0.09692120538143373
frame_00184,-0.09708625065167337
frame_00158,-0.09719772600625709
frame_00252,-0.09725426076266297
frame_00563,-0.09753241808413637
frame_00335,-0.09774427431904731
frame_00594,-0.0978086123032395
frame_00189,-0.09783894888397288
frame_01156,-0.09811225397264517
frame_00162,-0.0983246470414002
frame_00246,-0.0986272072616613
frame_00204,-0.09872518327413515
frame_00218,-0.09875219219564219
frame_01135,-0.09890470964972925
frame_00140,-0.09898893106000145
frame_00220,-0.09915305818509718
frame_00221,-0.09930103664423295
frame_00215,-0.09941012297806545
frame_00224,-0.09957830998437744
frame_00192,-0.09969607809558523
frame_00200,-0.0999556567510052
frame_00227,-0.10006304771100766
frame_00242,-0.10008884470572554
frame_00167,-0.10010290689974455
frame_00263,-0.10011551191186896
frame_00834,-0.10041623199874061
frame_00343,-0.10045935523024258
frame_00226,-0.10049934754643502
frame_00159,-0.10051064935821413
frame_00201,-0.10051609285862073
frame_01159,-0.10070401606421397
frame_01106,-0.10109092671482994
frame_00957,-0.10113421464625538
frame_00219,-0.1013278146318517
frame_00217,-0.1015466697307158
frame_00244,-0.10177986213489165
frame_00281,-0.10179418990491818
frame_00216,-0.10219520225218837
frame_00209,-0.10231180379574162
frame_00141,-0.1024218522304901
frame_00203,-0.103258514720103
frame_00336,-0.10329170690381395
frame_00191,-0.10359683236567385
frame_00207,-0.1037693066692853
frame_00190,-0.10486746432893751
frame_00243,-0.10751780237630609
frame_00234,-0.1104217949281639
